frequency_hz,snr_db,repeat_id,seed,reference_arrival_sample,reference_arrival_ms,common_reference_arrival_sample,aic_pick_sample,aic_signed_error_samples,aic_error_samples,aic_signed_error_ms,aic_error_ms,aic_success,noise_type,noise_source_id,noise_start_sample
200,-10.0,115,805941132,219,219.0,219,222.0,3.0,3.0,3.0,3.0,True,WGN,-1,-1
200,-10.0,116,2429044230,219,219.0,219,220.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
200,-10.0,117,2442101787,219,219.0,219,259.0,40.0,40.0,40.0,40.0,True,WGN,-1,-1
200,-10.0,118,4227642300,219,219.0,219,396.0,177.0,177.0,177.0,177.0,True,WGN,-1,-1
200,-10.0,119,2966459637,219,219.0,219,438.0,219.0,219.0,219.0,219.0,True,WGN,-1,-1
200,-10.0,120,957023818,219,219.0,219,447.0,228.0,228.0,228.0,228.0,True,WGN,-1,-1
200,-10.0,121,2696193120,219,219.0,219,4.0,-215.0,215.0,-215.0,215.0,True,WGN,-1,-1
200,-10.0,122,2037696938,219,219.0,219,156.0,-63.0,63.0,-63.0,63.0,True,WGN,-1,-1
200,-10.0,123,559529598,219,219.0,219,28.0,-191.0,191.0,-191.0,191.0,True,WGN,-1,-1
200,-10.0,124,1646750799,219,219.0,219,223.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
200,-10.0,125,949431148,219,219.0,219,349.0,130.0,130.0,130.0,130.0,True,WGN,-1,-1
200,-10.0,126,1303119146,219,219.0,219,7.0,-212.0,212.0,-212.0,212.0,True,WGN,-1,-1
200,-10.0,127,2363613061,219,219.0,219,335.0,116.0,116.0,116.0,116.0,True,WGN,-1,-1
200,-10.0,128,523902007,219,219.0,219,424.0,205.0,205.0,205.00000000000003,205.00000000000003,True,WGN,-1,-1
200,-10.0,129,1258006125,219,219.0,219,257.0,38.0,38.0,38.0,38.0,True,WGN,-1,-1
200,-10.0,130,3417723733,219,219.0,219,201.0,-18.0,18.0,-18.000000000000004,18.000000000000004,True,WGN,-1,-1
200,-10.0,131,34289120,219,219.0,219,48.0,-171.0,171.0,-171.0,171.0,True,WGN,-1,-1
200,-10.0,132,4060396308,219,219.0,219,39.0,-180.0,180.0,-180.0,180.0,True,WGN,-1,-1
200,-10.0,133,4073317369,219,219.0,219,407.0,188.0,188.0,188.0,188.0,True,WGN,-1,-1
200,-10.0,134,2164719450,219,219.0,219,90.0,-129.0,129.0,-129.0,129.0,True,WGN,-1,-1
200,-10.0,135,151111833,219,219.0,219,447.0,228.0,228.0,228.0,228.0,True,WGN,-1,-1
200,-10.0,136,2742454669,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-10.0,137,2553439863,219,219.0,219,415.0,196.0,196.0,196.0,196.0,True,WGN,-1,-1
200,-10.0,138,2464409918,219,219.0,219,55.0,-164.0,164.0,-164.0,164.0,True,WGN,-1,-1
200,-10.0,139,1913560697,219,219.0,219,3.0,-216.0,216.0,-216.0,216.0,True,WGN,-1,-1
200,-10.0,140,3413460804,219,219.0,219,428.0,209.0,209.0,209.0,209.0,True,WGN,-1,-1
200,-10.0,141,3631680691,219,219.0,219,104.0,-115.0,115.0,-115.0,115.0,True,WGN,-1,-1
200,-10.0,142,1040013704,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-10.0,143,667516907,219,219.0,219,255.0,36.0,36.0,36.00000000000001,36.00000000000001,True,WGN,-1,-1
200,-10.0,144,962028591,219,219.0,219,4.0,-215.0,215.0,-215.0,215.0,True,WGN,-1,-1
200,-10.0,145,693672887,219,219.0,219,444.0,225.0,225.0,225.0,225.0,True,WGN,-1,-1
200,-10.0,146,2130939022,219,219.0,219,443.0,224.0,224.0,224.0,224.0,True,WGN,-1,-1
200,-10.0,147,2240122475,219,219.0,219,440.0,221.0,221.0,221.0,221.0,True,WGN,-1,-1
200,-10.0,148,3112522002,219,219.0,219,174.0,-45.0,45.0,-45.0,45.0,True,WGN,-1,-1
200,-10.0,149,1381744462,219,219.0,219,447.0,228.0,228.0,228.0,228.0,True,WGN,-1,-1
200,-10.0,150,3047776407,219,219.0,219,9.0,-210.0,210.0,-210.0,210.0,True,WGN,-1,-1
200,-10.0,151,2019520235,219,219.0,219,221.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
200,-10.0,152,3074156704,219,219.0,219,35.0,-184.0,184.0,-184.0,184.0,True,WGN,-1,-1
200,-10.0,153,610983181,219,219.0,219,51.0,-168.0,168.0,-168.0,168.0,True,WGN,-1,-1
200,-10.0,154,1986206828,219,219.0,219,375.0,156.0,156.0,156.0,156.0,True,WGN,-1,-1
200,-10.0,155,408266930,219,219.0,219,228.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
200,-10.0,156,2828687558,219,219.0,219,283.0,64.0,64.0,64.0,64.0,True,WGN,-1,-1
200,-10.0,157,3591822118,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-10.0,158,3586881523,219,219.0,219,247.0,28.0,28.0,28.0,28.0,True,WGN,-1,-1
200,-10.0,159,3792655305,219,219.0,219,232.0,13.0,13.0,13.000000000000002,13.000000000000002,True,WGN,-1,-1
200,-10.0,160,610102194,219,219.0,219,18.0,-201.0,201.0,-201.0,201.0,True,WGN,-1,-1
200,-10.0,161,672210168,219,219.0,219,233.0,14.0,14.0,14.0,14.0,True,WGN,-1,-1
200,-10.0,162,1592988577,219,219.0,219,420.0,201.0,201.0,201.0,201.0,True,WGN,-1,-1
200,-10.0,163,688469306,219,219.0,219,345.0,126.0,126.0,126.0,126.0,True,WGN,-1,-1
200,-10.0,164,4155064848,219,219.0,219,292.0,73.0,73.0,73.0,73.0,True,WGN,-1,-1
200,-10.0,165,743428803,219,219.0,219,446.0,227.0,227.0,227.0,227.0,True,WGN,-1,-1
200,-10.0,166,3319899828,219,219.0,219,29.0,-190.0,190.0,-190.0,190.0,True,WGN,-1,-1
200,-10.0,167,1031535064,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-10.0,168,4167726036,219,219.0,219,234.0,15.0,15.0,15.0,15.0,True,WGN,-1,-1
200,-10.0,169,2734094076,219,219.0,219,163.0,-56.0,56.0,-56.0,56.0,True,WGN,-1,-1
200,-10.0,170,2412066544,219,219.0,219,4.0,-215.0,215.0,-215.0,215.0,True,WGN,-1,-1
200,-10.0,171,1934005001,219,219.0,219,420.0,201.0,201.0,201.0,201.0,True,WGN,-1,-1
200,-10.0,172,2765079829,219,219.0,219,279.0,60.0,60.0,60.0,60.0,True,WGN,-1,-1
200,-10.0,173,1986282860,219,219.0,219,229.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
200,-10.0,174,1010319987,219,219.0,219,218.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
200,-10.0,175,427603858,219,219.0,219,217.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
200,-10.0,176,790968980,219,219.0,219,441.0,222.0,222.0,222.0,222.0,True,WGN,-1,-1
200,-10.0,177,2987676115,219,219.0,219,414.0,195.0,195.0,195.0,195.0,True,WGN,-1,-1
200,-10.0,178,2410935339,219,219.0,219,364.0,145.0,145.0,145.0,145.0,True,WGN,-1,-1
200,-10.0,179,3512318642,219,219.0,219,233.0,14.0,14.0,14.0,14.0,True,WGN,-1,-1
200,-10.0,180,1444805444,219,219.0,219,76.0,-143.0,143.0,-143.00000000000003,143.00000000000003,True,WGN,-1,-1
200,-10.0,181,4283201533,219,219.0,219,333.0,114.0,114.0,114.0,114.0,True,WGN,-1,-1
200,-10.0,182,869189933,219,219.0,219,136.0,-83.0,83.0,-83.0,83.0,True,WGN,-1,-1
200,-10.0,183,3591572714,219,219.0,219,152.0,-67.0,67.0,-67.0,67.0,True,WGN,-1,-1
200,-10.0,184,1104135400,219,219.0,219,446.0,227.0,227.0,227.0,227.0,True,WGN,-1,-1
200,-10.0,185,321640607,219,219.0,219,220.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
200,-10.0,186,1421724776,219,219.0,219,308.0,89.0,89.0,89.0,89.0,True,WGN,-1,-1
200,-10.0,187,3301350024,219,219.0,219,210.0,-9.0,9.0,-9.000000000000002,9.000000000000002,True,WGN,-1,-1
200,-10.0,188,3196147465,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-10.0,189,2531762216,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-10.0,190,2197571968,219,219.0,219,8.0,-211.0,211.0,-211.0,211.0,True,WGN,-1,-1
200,-10.0,191,2030171589,219,219.0,219,403.0,184.0,184.0,184.0,184.0,True,WGN,-1,-1
200,-10.0,192,3264681517,219,219.0,219,107.0,-112.0,112.0,-112.0,112.0,True,WGN,-1,-1
200,-10.0,193,431201931,219,219.0,219,11.0,-208.0,208.0,-208.00000000000003,208.00000000000003,True,WGN,-1,-1
200,-10.0,194,3055395107,219,219.0,219,296.0,77.0,77.0,77.0,77.0,True,WGN,-1,-1
200,-10.0,195,3744584598,219,219.0,219,224.0,5.0,5.0,5.0,5.0,True,WGN,-1,-1
200,-10.0,196,2459816597,219,219.0,219,230.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
200,-10.0,197,2724691207,219,219.0,219,136.0,-83.0,83.0,-83.0,83.0,True,WGN,-1,-1
200,-10.0,198,3259040170,219,219.0,219,227.0,8.0,8.0,8.0,8.0,True,WGN,-1,-1
200,-10.0,199,3906373879,219,219.0,219,177.0,-42.0,42.0,-42.0,42.0,True,WGN,-1,-1
200,-8.0,0,1763284624,219,219.0,219,430.0,211.0,211.0,211.0,211.0,True,WGN,-1,-1
200,-8.0,1,610971977,219,219.0,219,199.0,-20.0,20.0,-20.0,20.0,True,WGN,-1,-1
200,-8.0,2,78301834,219,219.0,219,229.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
200,-8.0,3,4186675539,219,219.0,219,42.0,-177.0,177.0,-177.0,177.0,True,WGN,-1,-1
200,-8.0,4,4080637782,219,219.0,219,283.0,64.0,64.0,64.0,64.0,True,WGN,-1,-1
200,-8.0,5,1952177336,219,219.0,219,14.0,-205.0,205.0,-205.00000000000003,205.00000000000003,True,WGN,-1,-1
200,-8.0,6,193972750,219,219.0,219,418.0,199.0,199.0,199.0,199.0,True,WGN,-1,-1
200,-8.0,7,988092052,219,219.0,219,259.0,40.0,40.0,40.0,40.0,True,WGN,-1,-1
200,-8.0,8,685974607,219,219.0,219,231.0,12.0,12.0,12.0,12.0,True,WGN,-1,-1
200,-8.0,9,3290407802,219,219.0,219,264.0,45.0,45.0,45.0,45.0,True,WGN,-1,-1
200,-8.0,10,3393099657,219,219.0,219,221.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
200,-8.0,11,305592049,219,219.0,219,210.0,-9.0,9.0,-9.000000000000002,9.000000000000002,True,WGN,-1,-1
200,-8.0,12,3952627882,219,219.0,219,231.0,12.0,12.0,12.0,12.0,True,WGN,-1,-1
200,-8.0,13,3488805135,219,219.0,219,249.0,30.0,30.0,30.0,30.0,True,WGN,-1,-1
200,-8.0,14,780920484,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,15,2039070613,219,219.0,219,440.0,221.0,221.0,221.0,221.0,True,WGN,-1,-1
200,-8.0,16,514526316,219,219.0,219,327.0,108.0,108.0,108.0,108.0,True,WGN,-1,-1
200,-8.0,17,2587234793,219,219.0,219,230.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
200,-8.0,18,3777765485,219,219.0,219,182.0,-37.0,37.0,-37.0,37.0,True,WGN,-1,-1
200,-8.0,19,108228917,219,219.0,219,238.0,19.0,19.0,19.0,19.0,True,WGN,-1,-1
200,-8.0,20,1157746211,219,219.0,219,198.0,-21.0,21.0,-21.0,21.0,True,WGN,-1,-1
200,-8.0,21,4048380981,219,219.0,219,233.0,14.0,14.0,14.0,14.0,True,WGN,-1,-1
200,-8.0,22,4224521393,219,219.0,219,222.0,3.0,3.0,3.0,3.0,True,WGN,-1,-1
200,-8.0,23,714105153,219,219.0,219,229.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
200,-8.0,24,2922837179,219,219.0,219,3.0,-216.0,216.0,-216.0,216.0,True,WGN,-1,-1
200,-8.0,25,2976181148,219,219.0,219,85.0,-134.0,134.0,-134.0,134.0,True,WGN,-1,-1
200,-8.0,26,878382457,219,219.0,219,193.0,-26.0,26.0,-26.000000000000004,26.000000000000004,True,WGN,-1,-1
200,-8.0,27,2871436665,219,219.0,219,436.0,217.0,217.0,217.0,217.0,True,WGN,-1,-1
200,-8.0,28,88817259,219,219.0,219,365.0,146.0,146.0,146.0,146.0,True,WGN,-1,-1
200,-8.0,29,4259911271,219,219.0,219,418.0,199.0,199.0,199.0,199.0,True,WGN,-1,-1
200,-8.0,30,331838429,219,219.0,219,400.0,181.0,181.0,181.0,181.0,True,WGN,-1,-1
200,-8.0,31,2892766877,219,219.0,219,186.0,-33.0,33.0,-33.0,33.0,True,WGN,-1,-1
200,-8.0,32,4141334611,219,219.0,219,140.0,-79.0,79.0,-79.0,79.0,True,WGN,-1,-1
200,-8.0,33,659840092,219,219.0,219,167.0,-52.0,52.0,-52.00000000000001,52.00000000000001,True,WGN,-1,-1
200,-8.0,34,1966367766,219,219.0,219,140.0,-79.0,79.0,-79.0,79.0,True,WGN,-1,-1
200,-8.0,35,3295381146,219,219.0,219,223.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
200,-8.0,36,2293293036,219,219.0,219,40.0,-179.0,179.0,-179.0,179.0,True,WGN,-1,-1
200,-8.0,37,2693375850,219,219.0,219,229.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
200,-8.0,38,793386195,219,219.0,219,439.0,220.0,220.0,220.0,220.0,True,WGN,-1,-1
200,-8.0,39,4171039123,219,219.0,219,46.0,-173.0,173.0,-173.00000000000003,173.00000000000003,True,WGN,-1,-1
200,-8.0,40,2885919061,219,219.0,219,444.0,225.0,225.0,225.0,225.0,True,WGN,-1,-1
200,-8.0,41,86027218,219,219.0,219,239.0,20.0,20.0,20.0,20.0,True,WGN,-1,-1
200,-8.0,42,3282206079,219,219.0,219,385.0,166.0,166.0,166.0,166.0,True,WGN,-1,-1
200,-8.0,43,797090698,219,219.0,219,221.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
200,-8.0,44,750842311,219,219.0,219,221.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
200,-8.0,45,4191235270,219,219.0,219,230.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
200,-8.0,46,731055993,219,219.0,219,210.0,-9.0,9.0,-9.000000000000002,9.000000000000002,True,WGN,-1,-1
200,-8.0,47,3000131185,219,219.0,219,179.0,-40.0,40.0,-40.0,40.0,True,WGN,-1,-1
200,-8.0,48,2088182790,219,219.0,219,218.0,-1.0,1.0,-1.0,1.0,True,WGN,-1,-1
200,-8.0,49,2663457138,219,219.0,219,170.0,-49.0,49.0,-49.0,49.0,True,WGN,-1,-1
200,-8.0,50,4230103655,219,219.0,219,83.0,-136.0,136.0,-136.0,136.0,True,WGN,-1,-1
200,-8.0,51,1231239316,219,219.0,219,328.0,109.0,109.0,109.0,109.0,True,WGN,-1,-1
200,-8.0,52,2865707071,219,219.0,219,228.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
200,-8.0,53,1073523480,219,219.0,219,220.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
200,-8.0,54,4030326533,219,219.0,219,434.0,215.0,215.0,215.0,215.0,True,WGN,-1,-1
200,-8.0,55,2569851738,219,219.0,219,3.0,-216.0,216.0,-216.0,216.0,True,WGN,-1,-1
200,-8.0,56,865551683,219,219.0,219,201.0,-18.0,18.0,-18.000000000000004,18.000000000000004,True,WGN,-1,-1
200,-8.0,57,4004122149,219,219.0,219,26.0,-193.0,193.0,-193.0,193.0,True,WGN,-1,-1
200,-8.0,58,3827928416,219,219.0,219,243.0,24.0,24.0,24.0,24.0,True,WGN,-1,-1
200,-8.0,59,1517705610,219,219.0,219,224.0,5.0,5.0,5.0,5.0,True,WGN,-1,-1
200,-8.0,60,1714004204,219,219.0,219,323.0,104.0,104.0,104.00000000000001,104.00000000000001,True,WGN,-1,-1
200,-8.0,61,3194387735,219,219.0,219,233.0,14.0,14.0,14.0,14.0,True,WGN,-1,-1
200,-8.0,62,2017592832,219,219.0,219,413.0,194.0,194.0,194.0,194.0,True,WGN,-1,-1
200,-8.0,63,2032986451,219,219.0,219,220.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
200,-8.0,64,2738014631,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,65,2325551314,219,219.0,219,298.0,79.0,79.0,79.0,79.0,True,WGN,-1,-1
200,-8.0,66,3727104299,219,219.0,219,288.0,69.0,69.0,69.0,69.0,True,WGN,-1,-1
200,-8.0,67,454146226,219,219.0,219,187.0,-32.0,32.0,-32.0,32.0,True,WGN,-1,-1
200,-8.0,68,3359797672,219,219.0,219,333.0,114.0,114.0,114.0,114.0,True,WGN,-1,-1
200,-8.0,69,2266348144,219,219.0,219,442.0,223.0,223.0,223.0,223.0,True,WGN,-1,-1
200,-8.0,70,3806612634,219,219.0,219,245.0,26.0,26.0,26.000000000000004,26.000000000000004,True,WGN,-1,-1
200,-8.0,71,558855228,219,219.0,219,441.0,222.0,222.0,222.0,222.0,True,WGN,-1,-1
200,-8.0,72,168775816,219,219.0,219,273.0,54.0,54.0,54.0,54.0,True,WGN,-1,-1
200,-8.0,73,654574608,219,219.0,219,203.0,-16.0,16.0,-16.0,16.0,True,WGN,-1,-1
200,-8.0,74,2029238736,219,219.0,219,200.0,-19.0,19.0,-19.0,19.0,True,WGN,-1,-1
200,-8.0,75,3943686721,219,219.0,219,266.0,47.0,47.0,47.0,47.0,True,WGN,-1,-1
200,-8.0,76,2894846725,219,219.0,219,47.0,-172.0,172.0,-172.0,172.0,True,WGN,-1,-1
200,-8.0,77,552912616,219,219.0,219,32.0,-187.0,187.0,-187.0,187.0,True,WGN,-1,-1
200,-8.0,78,140118504,219,219.0,219,199.0,-20.0,20.0,-20.0,20.0,True,WGN,-1,-1
200,-8.0,79,3762494330,219,219.0,219,187.0,-32.0,32.0,-32.0,32.0,True,WGN,-1,-1
200,-8.0,80,3724807645,219,219.0,219,216.0,-3.0,3.0,-3.0,3.0,True,WGN,-1,-1
200,-8.0,81,3720288571,219,219.0,219,107.0,-112.0,112.0,-112.0,112.0,True,WGN,-1,-1
200,-8.0,82,1420756697,219,219.0,219,78.0,-141.0,141.0,-141.0,141.0,True,WGN,-1,-1
200,-8.0,83,4228008210,219,219.0,219,171.0,-48.0,48.0,-48.0,48.0,True,WGN,-1,-1
200,-8.0,84,1044920189,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,85,1030806904,219,219.0,219,430.0,211.0,211.0,211.0,211.0,True,WGN,-1,-1
200,-8.0,86,834337922,219,219.0,219,237.0,18.0,18.0,18.000000000000004,18.000000000000004,True,WGN,-1,-1
200,-8.0,87,1758184962,219,219.0,219,239.0,20.0,20.0,20.0,20.0,True,WGN,-1,-1
200,-8.0,88,3529163579,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,89,4221685711,219,219.0,219,229.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
200,-8.0,90,3378931913,219,219.0,219,149.0,-70.0,70.0,-70.0,70.0,True,WGN,-1,-1
200,-8.0,91,622472569,219,219.0,219,222.0,3.0,3.0,3.0,3.0,True,WGN,-1,-1
200,-8.0,92,513522043,219,219.0,219,3.0,-216.0,216.0,-216.0,216.0,True,WGN,-1,-1
200,-8.0,93,1205303283,219,219.0,219,267.0,48.0,48.0,48.0,48.0,True,WGN,-1,-1
200,-8.0,94,1603021132,219,219.0,219,446.0,227.0,227.0,227.0,227.0,True,WGN,-1,-1
200,-8.0,95,2641325860,219,219.0,219,419.0,200.0,200.0,200.0,200.0,True,WGN,-1,-1
200,-8.0,96,2777150816,219,219.0,219,221.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
200,-8.0,97,1016784610,219,219.0,219,182.0,-37.0,37.0,-37.0,37.0,True,WGN,-1,-1
200,-8.0,98,1468237993,219,219.0,219,216.0,-3.0,3.0,-3.0,3.0,True,WGN,-1,-1
200,-8.0,99,222176647,219,219.0,219,217.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
200,-8.0,100,1360464890,219,219.0,219,443.0,224.0,224.0,224.0,224.0,True,WGN,-1,-1
200,-8.0,101,2835399356,219,219.0,219,217.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
200,-8.0,102,2075982176,219,219.0,219,206.0,-13.0,13.0,-13.000000000000002,13.000000000000002,True,WGN,-1,-1
200,-8.0,103,6645716,219,219.0,219,443.0,224.0,224.0,224.0,224.0,True,WGN,-1,-1
200,-8.0,104,3896719335,219,219.0,219,239.0,20.0,20.0,20.0,20.0,True,WGN,-1,-1
200,-8.0,105,1764961054,219,219.0,219,13.0,-206.0,206.0,-206.00000000000003,206.00000000000003,True,WGN,-1,-1
200,-8.0,106,4003758398,219,219.0,219,260.0,41.0,41.0,41.0,41.0,True,WGN,-1,-1
200,-8.0,107,1670820646,219,219.0,219,304.0,85.0,85.0,85.0,85.0,True,WGN,-1,-1
200,-8.0,108,2866126486,219,219.0,219,204.0,-15.0,15.0,-15.0,15.0,True,WGN,-1,-1
200,-8.0,109,3750918015,219,219.0,219,313.0,94.0,94.0,94.0,94.0,True,WGN,-1,-1
200,-8.0,110,3300660941,219,219.0,219,14.0,-205.0,205.0,-205.00000000000003,205.00000000000003,True,WGN,-1,-1
200,-8.0,111,2576867456,219,219.0,219,145.0,-74.0,74.0,-74.0,74.0,True,WGN,-1,-1
200,-8.0,112,726125182,219,219.0,219,298.0,79.0,79.0,79.0,79.0,True,WGN,-1,-1
200,-8.0,113,625212370,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,114,1925182476,219,219.0,219,222.0,3.0,3.0,3.0,3.0,True,WGN,-1,-1
200,-8.0,115,2160418782,219,219.0,219,220.0,1.0,1.0,1.0,1.0,True,WGN,-1,-1
200,-8.0,116,1798122469,219,219.0,219,183.0,-36.0,36.0,-36.00000000000001,36.00000000000001,True,WGN,-1,-1
200,-8.0,117,1396328969,219,219.0,219,230.0,11.0,11.0,11.0,11.0,True,WGN,-1,-1
200,-8.0,118,3779969171,219,219.0,219,222.0,3.0,3.0,3.0,3.0,True,WGN,-1,-1
200,-8.0,119,3961466396,219,219.0,219,223.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
200,-8.0,120,398078938,219,219.0,219,312.0,93.0,93.0,93.0,93.0,True,WGN,-1,-1
200,-8.0,121,682373215,219,219.0,219,7.0,-212.0,212.0,-212.0,212.0,True,WGN,-1,-1
200,-8.0,122,2862069357,219,219.0,219,447.0,228.0,228.0,228.0,228.0,True,WGN,-1,-1
200,-8.0,123,2548931604,219,219.0,219,45.0,-174.0,174.0,-174.00000000000003,174.00000000000003,True,WGN,-1,-1
200,-8.0,124,794085055,219,219.0,219,246.0,27.0,27.0,27.0,27.0,True,WGN,-1,-1
200,-8.0,125,2016228436,219,219.0,219,121.0,-98.0,98.0,-98.0,98.0,True,WGN,-1,-1
200,-8.0,126,4151347867,219,219.0,219,252.0,33.0,33.0,33.0,33.0,True,WGN,-1,-1
200,-8.0,127,2959716619,219,219.0,219,390.0,171.0,171.0,171.0,171.0,True,WGN,-1,-1
200,-8.0,128,4278001747,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,129,412173181,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,130,361200384,219,219.0,219,386.0,167.0,167.0,167.0,167.0,True,WGN,-1,-1
200,-8.0,131,4059312913,219,219.0,219,198.0,-21.0,21.0,-21.0,21.0,True,WGN,-1,-1
200,-8.0,132,269160257,219,219.0,219,233.0,14.0,14.0,14.0,14.0,True,WGN,-1,-1
200,-8.0,133,2017722196,219,219.0,219,216.0,-3.0,3.0,-3.0,3.0,True,WGN,-1,-1
200,-8.0,134,473743799,219,219.0,219,336.0,117.0,117.0,117.0,117.0,True,WGN,-1,-1
200,-8.0,135,2694722884,219,219.0,219,176.0,-43.0,43.0,-43.0,43.0,True,WGN,-1,-1
200,-8.0,136,1856514422,219,219.0,219,216.0,-3.0,3.0,-3.0,3.0,True,WGN,-1,-1
200,-8.0,137,2100522867,219,219.0,219,179.0,-40.0,40.0,-40.0,40.0,True,WGN,-1,-1
200,-8.0,138,2650591801,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,139,2769110628,219,219.0,219,221.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
200,-8.0,140,274692127,219,219.0,219,5.0,-214.0,214.0,-214.0,214.0,True,WGN,-1,-1
200,-8.0,141,1737300859,219,219.0,219,228.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
200,-8.0,142,1215831420,219,219.0,219,217.0,-2.0,2.0,-2.0,2.0,True,WGN,-1,-1
200,-8.0,143,853585962,219,219.0,219,287.0,68.0,68.0,68.0,68.0,True,WGN,-1,-1
200,-8.0,144,2935688692,219,219.0,219,222.0,3.0,3.0,3.0,3.0,True,WGN,-1,-1
200,-8.0,145,1991666993,219,219.0,219,223.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
200,-8.0,146,951216132,219,219.0,219,14.0,-205.0,205.0,-205.00000000000003,205.00000000000003,True,WGN,-1,-1
200,-8.0,147,4200440296,219,219.0,219,229.0,10.0,10.0,10.0,10.0,True,WGN,-1,-1
200,-8.0,148,4069602712,219,219.0,219,75.0,-144.0,144.0,-144.00000000000003,144.00000000000003,True,WGN,-1,-1
200,-8.0,149,3303039034,219,219.0,219,447.0,228.0,228.0,228.0,228.0,True,WGN,-1,-1
200,-8.0,150,4098643523,219,219.0,219,121.0,-98.0,98.0,-98.0,98.0,True,WGN,-1,-1
200,-8.0,151,1267692718,219,219.0,219,88.0,-131.0,131.0,-131.0,131.0,True,WGN,-1,-1
200,-8.0,152,1982476651,219,219.0,219,223.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
200,-8.0,153,2434597051,219,219.0,219,167.0,-52.0,52.0,-52.00000000000001,52.00000000000001,True,WGN,-1,-1
200,-8.0,154,3659238360,219,219.0,219,223.0,4.0,4.0,4.0,4.0,True,WGN,-1,-1
200,-8.0,155,1454225612,219,219.0,219,383.0,164.0,164.0,164.0,164.0,True,WGN,-1,-1
200,-8.0,156,246495771,219,219.0,219,272.0,53.0,53.0,53.0,53.0,True,WGN,-1,-1
200,-8.0,157,2305355718,219,219.0,219,228.0,9.0,9.0,9.000000000000002,9.000000000000002,True,WGN,-1,-1
200,-8.0,158,2920969733,219,219.0,219,5.0,-214.0,214.0,-214.0,214.0,True,WGN,-1,-1
200,-8.0,159,341082012,219,219.0,219,362.0,143.0,143.0,143.00000000000003,143.00000000000003,True,WGN,-1,-1
200,-8.0,160,3884202339,219,219.0,219,2.0,-217.0,217.0,-217.0,217.0,True,WGN,-1,-1
200,-8.0,161,1054447352,219,219.0,219,6.0,-213.0,213.0,-213.0,213.0,True,WGN,-1,-1
200,-8.0,162,3187707218,219,219.0,219,430.0,211.0,211.0,211.0,211.0,True,WGN,-1,-1
200,-8.0,163,4239766556,219,219.0,219,221.0,2.0,2.0,2.0,2.0,True,WGN,-1,-1
