condition,frequency_hz,snr_db,repeat,true_arrival,predicted_arrival,success,cluster_num,stop_reason,error_ms,abs_error_ms,hit_le2,hit_le5,hit_le10,target_snr_db,snr_definition,noise_source_id,noise_start_sample
asymmetric,200,-10.0,3,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,4,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,4,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,5,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,5,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,6,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,6,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,7,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,7,297,157.0,True,8,unique_valid_peak,-140.0,140.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,8,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,8,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,9,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,9,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,10,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,10,297,,False,4,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,11,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,11,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,12,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,12,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,13,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,13,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,14,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,14,297,293.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,15,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,15,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,16,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,16,297,296.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,17,294,297.0,True,7,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,17,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,18,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,18,297,292.0,True,3,unique_valid_peak,-5.0,5.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,19,294,297.0,True,6,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,19,297,214.0,True,9,unique_valid_peak,-83.0,83.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,20,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,20,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,21,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,21,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,22,294,295.0,True,8,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,22,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,23,294,296.0,True,5,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,23,297,296.0,True,6,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,24,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,24,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,25,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,25,297,295.0,True,6,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,26,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,26,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,27,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,27,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,28,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,28,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,29,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,29,297,,False,5,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,30,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,30,297,,False,3,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,31,294,293.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,31,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,32,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,32,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,33,294,295.0,True,8,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,33,297,165.0,True,9,unique_valid_peak,-132.0,132.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,34,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,34,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,35,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,35,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,36,294,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,36,297,,False,10,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,37,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,37,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,38,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,38,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,39,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,39,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,40,294,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,40,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,41,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,41,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,42,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,42,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,43,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,43,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,44,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,44,297,296.0,True,5,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,45,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,45,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,46,294,295.0,True,2,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,46,297,295.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,47,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,47,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,48,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,48,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,49,294,295.0,True,7,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,49,297,294.0,True,4,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,50,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,50,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,51,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,51,297,294.0,True,3,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,52,294,295.0,True,8,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,52,297,299.0,True,8,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,53,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,53,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,54,294,292.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,54,297,293.0,True,4,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,55,294,294.0,True,5,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,55,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,56,294,297.0,True,4,unique_valid_peak,3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,56,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,57,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,57,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,58,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,58,297,295.0,True,6,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,59,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,59,297,296.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,60,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,60,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,61,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,61,297,293.0,True,3,unique_valid_peak,-4.0,4.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,62,294,211.0,True,5,unique_valid_peak,-83.0,83.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,62,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,63,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,63,297,294.0,True,3,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,64,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,64,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,65,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,65,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,66,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,66,297,267.0,True,3,unique_valid_peak,-30.0,30.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,67,294,296.0,True,8,unique_valid_peak,2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,67,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,68,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,68,297,298.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,69,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,69,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,70,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,70,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,71,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,71,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,72,294,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,72,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,73,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,73,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,74,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,74,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,75,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,75,297,298.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,76,294,248.0,True,3,unique_valid_peak,-46.0,46.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,76,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,77,294,255.0,True,4,unique_valid_peak,-39.0,39.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,77,297,256.0,True,8,unique_valid_peak,-41.0,41.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,78,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,78,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,79,294,293.0,True,2,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,79,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,80,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,80,297,295.0,True,5,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,81,294,268.0,True,3,unique_valid_peak,-26.0,26.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,81,297,294.0,True,4,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,82,294,295.0,True,5,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,82,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,83,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,83,297,296.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,84,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,84,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,85,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,85,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,86,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,86,297,294.0,True,3,unique_valid_peak,-3.0,3.0,False,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,87,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,87,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,88,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,88,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,89,294,264.0,True,4,unique_valid_peak,-30.0,30.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,89,297,262.0,True,4,unique_valid_peak,-35.0,35.0,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,90,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,90,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,91,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,91,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,92,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,92,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,93,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,93,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,94,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,94,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,95,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,95,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,96,294,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,96,297,,False,10,multiple_valid_peaks_at_cmax,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,97,294,295.0,True,6,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,97,297,296.0,True,6,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,98,294,295.0,True,4,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,98,297,296.0,True,4,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,99,294,292.0,True,2,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,99,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,100,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,100,297,296.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,101,294,,False,3,unique_peak_no_onset_crossing,,,False,False,False,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,101,297,295.0,True,4,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,102,294,294.0,True,3,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,102,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,103,294,293.0,True,3,unique_valid_peak,-1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,103,297,295.0,True,3,unique_valid_peak,-2.0,2.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
ricker,200,-10.0,104,294,295.0,True,3,unique_valid_peak,1.0,1.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
asymmetric,200,-10.0,104,297,297.0,True,4,unique_valid_peak,0.0,0.0,True,True,True,-10.0,full_trace_mean_square,-1,-1
