window_size,frequency_hz,snr_db,feature,n_records,pearson_mean,pearson_std,spearman_mean,spearman_std,mi_mean,mi_std,mean_retained_scale_count,pearson_rank,spearman_rank,mi_rank,pearson_top3,spearman_top3,mi_top3
23,200,-10,P,200,0.7084697034944347,0.022729929861424032,0.18780335940258183,0.0004991252748798166,0.05556702374261658,0.003194814773551101,36.64,1.0,2.0,2.0,True,True,True
23,200,-10,S,200,0.19424518340710364,0.07873494577556027,0.16267471176524326,0.02826818277849294,0.035978387834288805,0.011575855310712454,36.64,6.0,6.0,6.0,False,False,False
23,200,-10,SLTA,200,0.5266864613093699,0.03738507516693646,0.18776979536455285,0.0005162122873281048,0.05520414068123351,0.0030631969422620746,36.64,4.0,3.0,3.0,False,True,True
23,200,-10,Std,200,0.616382079288802,0.034676789364652634,0.18781799395944757,0.0004962310312526752,0.05558532609304392,0.0032839750864426063,36.64,2.0,1.0,1.0,True,True,True
23,200,-8,K,200,0.41396665189115434,0.061355653961611516,0.18350064061278895,0.0014858125551489515,0.05384475093649682,0.003877326896460564,41.61,5.0,5.0,5.0,False,False,False
23,200,-8,M,200,0.6088264390178849,0.03951253060997453,0.18775818316182247,0.000497333073401906,0.055159906110248944,0.003077237941861744,41.61,3.0,4.0,4.0,True,False,False
23,200,-8,P,200,0.7302631978976089,0.008906493925275871,0.18780590454290633,0.0004671150421215992,0.055355644025111846,0.0029399275908563627,41.61,1.0,2.0,2.0,True,True,True
23,200,-8,S,200,0.2373710405593487,0.06659156549759825,0.1773934173329443,0.010603990484927142,0.044075250979226474,0.008223672553321341,41.61,6.0,6.0,6.0,False,False,False
23,200,-8,SLTA,200,0.5622128522066899,0.025200648844392767,0.18778840670317556,0.0004914769450029946,0.05517565823312606,0.003131387201307233,41.61,4.0,3.0,3.0,False,True,True
23,200,-8,Std,200,0.661374981297563,0.01831824793463448,0.18782038002850177,0.0004672630745343988,0.05546320474217256,0.002946314010360985,41.61,2.0,1.0,1.0,True,True,True
23,200,-6,K,200,0.44334760986039917,0.047674017778841185,0.18372143153593704,0.0009819499510450719,0.05437765885750167,0.0033235623351031943,46.35,5.0,5.0,5.0,False,False,False
23,200,-6,M,200,0.6547169724069941,0.026685435261865786,0.18775245659609235,0.0004885000155186026,0.05494563213422496,0.0029643542971281426,46.35,3.0,4.0,3.0,True,False,True
23,200,-6,P,200,0.7382735786241048,0.004500593961774916,0.18780733618433884,0.00044342531835093037,0.05528453378812661,0.00270684463204246,46.35,1.0,2.0,2.0,True,True,True
23,200,-6,S,200,0.27243950521096577,0.055647040216122476,0.18260268329206064,0.0040476348047567695,0.04959618670720469,0.005540413090818547,46.35,6.0,6.0,6.0,False,False,False
23,200,-6,SLTA,200,0.5841293815815287,0.019134458347843837,0.18780447290147378,0.00044762189534218824,0.05491534322868605,0.0031077103761905428,46.35,4.0,3.0,4.0,False,True,False
23,200,-6,Std,200,0.6880351580692868,0.010061492460364651,0.18782197074120457,0.0004378652783119709,0.05530236619183401,0.0028062105261861103,46.35,2.0,1.0,1.0,True,True,True
23,200,-4,K,200,0.4595085573495305,0.040167221504066576,0.1836170807826336,0.0008438556268176695,0.05431440592987375,0.003302508449731821,50.7,5.0,6.0,5.0,False,False,False
23,200,-4,M,200,0.6878740707207562,0.017734707696337303,0.18774752538671372,0.0004699286131344094,0.05502704685838968,0.00288864789747169,50.7,3.0,4.0,3.0,True,False,True
23,200,-4,P,200,0.7409564414859203,0.002756733973083691,0.1878052682578252,0.00042862570777208234,0.05521119988591771,0.0027007362200967317,50.7,1.0,2.0,2.0,True,True,True
23,200,-4,S,200,0.2979081485612993,0.04763146702076067,0.18416158174080072,0.0023434837219753328,0.05239227999849263,0.0045391449740025125,50.7,6.0,5.0,6.0,False,False,False
23,200,-4,SLTA,200,0.5978260678974303,0.016042114413506465,0.187796042124149,0.0004299057037221361,0.054976633313601135,0.002784031495611761,50.7,4.0,3.0,4.0,False,True,False
23,200,-4,Std,200,0.7032435930494313,0.005566677389688131,0.18782069817104233,0.0004278598604002992,0.05534965124011906,0.0026736003070366677,50.7,2.0,1.0,1.0,True,True,True
23,200,-2,K,200,0.4653417509158559,0.03613629918525821,0.18345069223392116,0.0007854899539953262,0.05406033645767928,0.0033491853973952553,53.995,5.0,6.0,5.0,False,False,False
23,200,-2,M,200,0.710975199974375,0.011839245891792739,0.18776438694136335,0.0004486014190845405,0.055056989887582716,0.0026715375477099623,53.995,3.0,4.0,3.0,True,False,True
23,200,-2,P,200,0.7417262248264973,0.0019908472691002963,0.1878076543268794,0.00042752355101252296,0.05513392720027002,0.002694010198800844,53.995,1.0,3.0,2.0,True,True,True
23,200,-2,S,200,0.31437567473019484,0.04257187589764647,0.18474028302207787,0.0016073147685058521,0.053446177283520094,0.0039831908400873,53.995,6.0,5.0,6.0,False,False,False
23,200,-2,SLTA,200,0.6067413206536121,0.01411239261650837,0.1878098813246633,0.000419051648611444,0.054889247588215416,0.002798102379491705,53.995,4.0,2.0,4.0,False,True,False
23,200,-2,Std,200,0.7118584256298925,0.003161449750490057,0.18782547030915073,0.00042200445100606357,0.05517992373151656,0.0027415416083919966,53.995,2.0,1.0,1.0,True,True,True
23,200,0,K,200,0.46583017870419835,0.03151442562427086,0.18335174990380726,0.000735936308069266,0.05390515389024672,0.0030772483348911386,56.855,5.0,6.0,5.0,False,False,False
23,200,0,M,200,0.7261080704571987,0.008212562519026403,0.18779238348493255,0.00043906749157217556,0.055204672413390235,0.002588722346431174,56.855,2.0,4.0,1.0,True,False,True
23,200,0,P,200,0.7417461498061039,0.001506957962175301,0.18780685897052798,0.00043354509574793863,0.055094800091267916,0.002590011256861748,56.855,1.0,3.0,2.0,True,True,True
23,200,0,S,200,0.3257253883035628,0.03769943368177012,0.18510741951388318,0.0012143423055333627,0.05356357975604758,0.0030946570308773096,56.855,6.0,5.0,6.0,False,False,False
23,200,0,SLTA,200,0.6123571726389578,0.012878531228335285,0.18781147203736612,0.0004149963671236205,0.05478665774750057,0.0027513394650220163,56.855,4.0,2.0,4.0,False,True,False
23,200,0,Std,200,0.716552195294814,0.0018593552573431288,0.1878178348881773,0.00043284917772957223,0.05503198561407844,0.0026344959859599007,56.855,3.0,1.0,3.0,True,True,True
23,200,2,K,200,0.46170260872920665,0.027464115240104354,0.1833507954761856,0.0006872327202334387,0.05362526899736182,0.002917299802738453,59.255,5.0,6.0,5.0,False,False,False
23,200,2,M,200,0.7360272795874476,0.005830146871943681,0.187817675816907,0.000431237218995232,0.05520790054636837,0.0027460538349474276,59.255,2.0,4.0,3.0,True,False,True
23,200,2,P,200,0.741617146688535,0.0011774235850482066,0.18782801544947517,0.00042619379949173844,0.05525416730738514,0.0028105977734484496,59.255,1.0,3.0,2.0,True,True,True
23,200,2,S,200,0.3321462122365469,0.03302131052439767,0.18534952598724874,0.0010913278849269087,0.053412127139219966,0.0032735245248139474,59.255,6.0,5.0,6.0,False,False,False
23,200,2,SLTA,200,0.6154913935345325,0.012066281165847351,0.18783374201520522,0.0004097110465180379,0.054811725776693604,0.0027340636525403903,59.255,4.0,2.0,4.0,False,True,False
23,200,2,Std,200,0.7190394980269662,0.0011233754639608784,0.1878340601577458,0.0004311696025571295,0.05528371432980715,0.002826706984007093,59.255,3.0,1.0,1.0,True,True,True
23,200,4,K,200,0.4563995732377525,0.02411021927476224,0.18345291923170506,0.0006192912142646505,0.05347389953349236,0.0027951280271943735,61.735,5.0,6.0,5.0,False,False,False
23,200,4,M,200,0.7422337838493601,0.004257378743877185,0.1878498082135035,0.0004206074656470771,0.05531557315154098,0.0028868423627994694,61.735,1.0,4.0,3.0,True,False,True
23,200,4,P,200,0.7414081966067463,0.0009291154942851051,0.18786778326704506,0.00041585290774583843,0.05534025176459458,0.0029087600301832225,61.735,2.0,1.0,2.0,True,True,True
23,200,4,S,200,0.3361654065473407,0.029693689088807866,0.18559417760093877,0.0010108200487347182,0.05334334839019121,0.0031819864929465503,61.735,6.0,5.0,6.0,False,False,False
23,200,4,SLTA,200,0.6171042642481723,0.011550612244548277,0.187866033483072,0.0003947425392721296,0.054964577286295106,0.0025557623992522862,61.735,4.0,2.0,4.0,False,True,False
23,200,4,Std,200,0.7202776806829848,0.0006929924947050241,0.18786539719799086,0.0004213100534100625,0.05540791945801228,0.0028684352174227976,61.735,3.0,3.0,1.0,True,True,True
23,200,6,K,200,0.451149603497879,0.021635961548064724,0.18359226566447004,0.0005374650636672567,0.05345857133391416,0.0028517746198391224,64.335,5.0,6.0,6.0,False,False,False
23,200,6,M,200,0.7462097086997139,0.0032002511131371614,0.18788337225153248,0.00041204123689063496,0.05535583762318044,0.0028677953885587154,64.335,1.0,4.0,3.0,True,False,True
23,200,6,P,200,0.741214873702057,0.0007463575879203406,0.18790596037191218,0.00041313123611187887,0.05554785785295068,0.002857486028053868,64.335,2.0,2.0,1.0,True,True,True
23,200,6,S,200,0.33835086952082316,0.027127655004838217,0.18579699347054526,0.0009301280921132906,0.05372945010791793,0.0031140061182982717,64.335,6.0,5.0,5.0,False,False,False
23,200,6,SLTA,200,0.6180934051612859,0.011115936829199142,0.1879065966569933,0.0003943556456793343,0.05525081968278751,0.00263779313433536,64.335,4.0,1.0,4.0,False,True,False
23,200,6,Std,200,0.7208474093117414,0.00043063988702063296,0.1878933937415601,0.00041651714539337414,0.055446698193166014,0.002743518890863376,64.335,3.0,3.0,2.0,True,True,True
23,250,-10,K,200,0.4103903393295997,0.06921532892453486,0.15946939390769038,0.0015319893092680672,0.04028479228482214,0.0034541786184295173,36.075,5.0,5.0,5.0,False,False,False
23,250,-10,M,200,0.4236537506073022,0.055378955128674745,0.16202014126018566,0.0008030541865992418,0.040715529780996275,0.0031725889925300886,36.075,4.0,4.0,4.0,False,False,False
23,250,-10,P,200,0.5975230979268527,0.024118976765194512,0.16216649561647636,0.0006908538433383948,0.04183783492876389,0.003185888978160929,36.075,1.0,2.0,1.0,True,True,True
23,250,-10,S,200,0.24538935800981101,0.0785761169261813,0.15350499538522142,0.016839375857730772,0.034873755098033705,0.007507683063585097,36.075,6.0,6.0,6.0,False,False,False
23,250,-10,SLTA,200,0.44684512154153516,0.03275636149735787,0.16211477640786234,0.0007560638168334916,0.04176643285861182,0.0036252809216956263,36.075,3.0,3.0,2.0,True,True,True
23,250,-10,Std,200,0.5207593855481375,0.031878410739819875,0.16218153453529321,0.0006788853429997654,0.04171445487825884,0.0031787194242330827,36.075,2.0,1.0,3.0,True,True,True
23,250,-8,K,200,0.4430506636610068,0.05033973080539064,0.1596076786002257,0.0008631224726373133,0.04103096238056045,0.003268292964392528,40.45,5.0,5.0,5.0,False,False,False
23,250,-8,M,200,0.47846488915439617,0.04466031305226835,0.1621235796774137,0.000717128338747598,0.041210626165305124,0.003317267952636614,40.45,4.0,4.0,4.0,False,False,False
23,250,-8,P,200,0.6211851701854996,0.01051257268352444,0.16220702733670223,0.0006800553893776233,0.041906705766259725,0.003078503991370638,40.45,1.0,2.0,1.0,True,True,True
23,250,-8,S,200,0.28463544159430915,0.06251266739105188,0.15842180483108317,0.005555923922563334,0.038518451949021065,0.004569275876517479,40.45,6.0,6.0,6.0,False,False,False
23,250,-8,SLTA,200,0.4790163780009079,0.0220068757263133,0.16218685317731377,0.0006841500494534148,0.041610384171188126,0.0034911007155180806,40.45,3.0,3.0,3.0,True,True,True
23,250,-8,Std,200,0.5624559736938008,0.018666947244317292,0.16222298326276402,0.0006750459454562931,0.04188521135789031,0.002992048877927336,40.45,2.0,1.0,2.0,True,True,True
23,250,-6,K,200,0.4569704176388335,0.03736543040687724,0.15936448827887048,0.000829233621488761,0.041433813089492046,0.0032087263137583486,43.61,5.0,6.0,4.0,False,False,False
23,250,-6,M,200,0.5263990691894442,0.03245609395645866,0.1622061103294573,0.000723298292210091,0.04139919909237806,0.0033556575942574156,43.61,3.0,4.0,5.0,True,False,False
23,250,-6,P,200,0.6310654411972795,0.005190901623577136,0.1622695672308064,0.0006701428054486695,0.04188727484995382,0.0030404818982591735,43.61,1.0,2.0,2.0,True,True,True
23,250,-6,S,200,0.3073189105067446,0.047713293846808065,0.15960364376834804,0.0014696775593404348,0.040372960060632984,0.0033774485577866982,43.61,6.0,5.0,6.0,False,False,False
23,250,-6,SLTA,200,0.498687495039032,0.016417506385170852,0.16222004883958022,0.0006929691808105409,0.041815413738842705,0.003606686201445903,43.61,4.0,3.0,3.0,False,True,True
23,250,-6,Std,200,0.587891317692176,0.010405592748171917,0.16228533975541917,0.0006716541379741038,0.04191321586726983,0.0030113355041606876,43.61,2.0,1.0,1.0,True,True,True
23,250,-4,K,200,0.4627994575799768,0.031830884910199655,0.15904683696922697,0.0008475278359337769,0.04168374843192739,0.0032807998807050914,46.435,5.0,6.0,5.0,False,False,False
23,250,-4,M,200,0.5634423401466051,0.024607287317194294,0.16226131416560205,0.0007027344189878179,0.041689724525278485,0.0034033879721429507,46.435,3.0,3.0,4.0,True,True,False
23,250,-4,P,200,0.6348562371010955,0.0033603424845607276,0.16231688480464476,0.0006795400311680891,0.04221873895529292,0.0031575881238309553,46.435,1.0,2.0,2.0,True,True,True
23,250,-4,S,200,0.32229735697753653,0.040915723873887325,0.15976448683910863,0.0006241512048807453,0.04123320886038782,0.003261446019860549,46.435,6.0,5.0,6.0,False,False,False
23,250,-4,SLTA,200,0.5105492221061411,0.013608338426819373,0.16224920966996897,0.0007125941453302299,0.0417560699437489,0.003545846687582662,46.435,4.0,4.0,3.0,False,False,True
23,250,-4,Std,200,0.602937696626501,0.006010151203124469,0.16233412454084942,0.0006783748515830526,0.04232275464793361,0.0030839665601229346,46.435,2.0,1.0,1.0,True,True,True
23,250,-2,K,200,0.4637680529404222,0.027586894244110243,0.15873633831609393,0.0008525955908027387,0.04226488038330935,0.0035558213014154163,48.845,5.0,6.0,1.0,False,False,True
23,250,-2,M,200,0.5914303678454785,0.01755519955960931,0.16230808153509343,0.0006986225106586803,0.04163638848631745,0.0032996519865507888,48.845,3.0,3.0,6.0,True,True,False
23,250,-2,P,200,0.6362615137817407,0.002371146586342561,0.16235796672921757,0.0006806260370832582,0.04207628675471572,0.003055503941642522,48.845,1.0,2.0,3.0,True,True,True
23,250,-2,S,200,0.3315604791066423,0.03610927668283142,0.15973991104494453,0.0006667812936979275,0.04184999082841978,0.003416009886158944,48.845,6.0,5.0,4.0,False,False,False
23,250,-2,SLTA,200,0.5181700084462552,0.012024489918539202,0.16229120860178675,0.0007060667685522058,0.04183053062195957,0.0034553741394403297,48.845,4.0,4.0,5.0,False,False,False
23,250,-2,Std,200,0.6118514423546229,0.003433059644434885,0.16237630687411617,0.0006789651099541217,0.04212688289468686,0.0031735109412950025,48.845,2.0,1.0,2.0,True,True,True
23,250,0,K,200,0.4625605240923558,0.02352083564613771,0.15853844815263818,0.0007956271662870254,0.04262932578512975,0.003626862090851888,51.11,5.0,6.0,1.0,False,False,True
23,250,0,M,200,0.6109405768649002,0.012734779679762673,0.16236291856834023,0.0006801796514208083,0.04191118718761615,0.003166525207472982,51.11,3.0,3.0,6.0,True,True,False
23,250,0,P,200,0.6366393371288165,0.0017065372323913084,0.16242050662332175,0.0006604192507058116,0.04219810908516304,0.0031757662161351224,51.11,1.0,2.0,4.0,True,True,False
23,250,0,S,200,0.3378629524825992,0.030995401177827536,0.15976907187533326,0.0007545694066197922,0.04224727322657719,0.003660107858392949,51.11,6.0,5.0,3.0,False,False,True
23,250,0,SLTA,200,0.5229411752367825,0.01104506070519446,0.16235228128429902,0.0007086850339588892,0.041998437548366505,0.003439469327334973,51.11,4.0,4.0,5.0,False,False,False
23,250,0,Std,200,0.6169605128990141,0.0020053836907098456,0.16244196459285312,0.0006617200991690356,0.04232192997260893,0.0031784383177942627,51.11,2.0,1.0,2.0,True,True,True
23,250,2,K,200,0.4604228972795001,0.019868939190137064,0.15847700866722791,0.0007757001785924349,0.04260882489712886,0.003855659843225658,53.325,5.0,6.0,1.0,False,False,True
23,250,2,M,200,0.6239043281366266,0.009132902065300406,0.16240051586538232,0.0006562274467543542,0.041899814171743134,0.0032718621911568095,53.325,2.0,3.0,6.0,True,True,False
23,250,2,P,200,0.6366226120316402,0.0012177884308291666,0.16244398200879195,0.0006278104777878003,0.0422083926349466,0.0032425787559362037,53.325,1.0,2.0,3.0,True,True,True
23,250,2,S,200,0.34181430754457925,0.026723957913148924,0.15987397750415316,0.0008141760544542472,0.04210914732470128,0.003855407627218775,53.325,6.0,5.0,4.0,False,False,False
23,250,2,SLTA,200,0.525938669160617,0.010523803666233077,0.16238841136974924,0.000674141427113443,0.04205817528285425,0.0034572826826619694,53.325,4.0,4.0,5.0,False,False,False
23,250,2,Std,200,0.6198198632760836,0.0012049526559265496,0.16246855780295608,0.0006326667022842573,0.042392587620516585,0.0032771956038265045,53.325,3.0,1.0,2.0,True,True,True
23,250,4,K,200,0.4581455451186983,0.0169779190438667,0.15853257930627065,0.0008379655330768345,0.04216837008804905,0.00386067780307054,55.755,5.0,6.0,1.0,False,False,True
23,250,4,M,200,0.6324382410882273,0.0065551153538500806,0.16243371152764877,0.0006319888119343645,0.041769657064961024,0.003139242726016323,55.755,2.0,3.0,5.0,True,True,False
23,250,4,P,200,0.6364810405621211,0.0008752754803069422,0.16246470637252736,0.0006085748258347881,0.04201388650219046,0.003103960847259802,55.755,1.0,2.0,3.0,True,True,True
23,250,4,S,200,0.34463475301657626,0.023673023853224395,0.16005847936183293,0.0008646331959109435,0.04137318466236362,0.0038238969353053074,55.755,6.0,5.0,6.0,False,False,False
23,250,4,SLTA,200,0.5278143616203611,0.01013011657027341,0.16243169411170988,0.0006565730169180496,0.04200963758444153,0.003405229137574071,55.755,4.0,4.0,4.0,False,False,False
23,250,4,Std,200,0.6213944351031333,0.0007342304343684597,0.16249368380146711,0.0006136574632269224,0.04214430497260893,0.0030994799538010755,55.755,3.0,1.0,2.0,True,True,True
23,250,6,K,200,0.4556002209886752,0.014636784222005378,0.1586174941771511,0.0008795312222754246,0.04146171298126694,0.003790346731310473,58.255,5.0,6.0,5.0,False,False,False
23,250,6,M,200,0.6380155718362507,0.004945292456414612,0.1624722258319358,0.000620982063225735,0.04153861900579796,0.003101124588053542,58.255,1.0,3.0,4.0,True,True,False
23,250,6,P,200,0.6363352753326695,0.0006647207202013986,0.16250780571303902,0.0005772574817183504,0.04188159194952091,0.003111144371078757,58.255,2.0,2.0,1.0,True,True,True
23,250,6,S,200,0.3463941801722084,0.021570961844451175,0.16028314613684064,0.0008875015062594623,0.04063333527563923,0.0036566102925829,58.255,6.0,5.0,6.0,False,False,False
23,250,6,SLTA,200,0.529193169782643,0.009872377350813026,0.16247094202179288,0.0006268638235148927,0.041830818861497816,0.0032103866887906113,58.255,4.0,4.0,2.0,False,False,True
23,250,6,Std,200,0.6222230133660589,0.0004549798397519309,0.16253256490865212,0.0005800553623050878,0.041821919871598834,0.003207303238369373,58.255,3.0,1.0,3.0,True,True,True
23,300,-10,K,200,0.4141022952058119,0.05645400646042282,0.1509784275765168,0.0010393237116276786,0.03600663787538419,0.0033800949001618723,32.245,3.0,5.0,5.0,True,False,False
23,300,-10,M,200,0.385389747886725,0.05789628809969393,0.15256263132024328,0.0010065394461529805,0.03624144734729785,0.0036810966609650184,32.245,5.0,4.0,4.0,False,False,False
23,300,-10,P,200,0.5510221037416144,0.02732788297557385,0.1526868711572881,0.0007746176318935363,0.03733916332990241,0.003401379144531411,32.245,1.0,2.0,1.0,True,True,True
23,300,-10,S,200,0.28430476071078176,0.05717868588715255,0.15050460522459466,0.002092685871251663,0.033628357971067536,0.0036722338846836232,32.245,6.0,6.0,6.0,False,False,False
23,300,-10,SLTA,200,0.4123568651442622,0.03272907409582879,0.15265206844863236,0.0007981816626839734,0.036963321720638785,0.0033751091672986023,32.245,4.0,3.0,3.0,False,True,True
23,300,-10,Std,200,0.476946182204192,0.03307339990481436,0.15269698144136687,0.0007729028277476611,0.037290081370195446,0.003377596165411648,32.245,2.0,1.0,2.0,True,True,True
23,300,-8,K,200,0.44230420480627997,0.04280465571562992,0.1509749278627972,0.000753012543818823,0.03618763451149859,0.0032089956794502284,35.52,3.0,6.0,5.0,True,False,False
23,300,-8,M,200,0.4356824388946137,0.045764898397523505,0.15269698144136687,0.0007945237687536534,0.036564151896890974,0.0034520199358850047,35.52,5.0,4.0,4.0,False,False,False
23,300,-8,P,200,0.5772627290848283,0.012370901942952508,0.15276425371619864,0.0007252442152324138,0.03727944545055953,0.003401228232981167,35.52,1.0,2.0,2.0,True,True,True
23,300,-8,S,200,0.3190229738829131,0.04593740745347048,0.15104006142368925,0.0006926234189866706,0.03477340986569432,0.0028740317884981873,35.52,6.0,5.0,6.0,False,False,False
23,300,-8,SLTA,200,0.44068429951904325,0.022955743571520384,0.152736644863522,0.0007771744334239518,0.036935578858817944,0.0032066635638262997,35.52,4.0,3.0,3.0,False,True,True
23,300,-8,Std,200,0.517571713829923,0.019353983161958674,0.15277164200071774,0.0007296280114777758,0.03729224542835951,0.0033784524023378797,35.52,2.0,1.0,1.0,True,True,True
23,300,-6,K,200,0.4576998988241027,0.03333696646061363,0.15083377274277449,0.0006627617629601133,0.03595018210279618,0.002992918615827015,38.39,5.0,6.0,5.0,False,False,False
23,300,-6,M,200,0.4786085787921131,0.03544802078762065,0.1527652258588985,0.0007514225764723157,0.03644727505151413,0.003376020055352945,38.39,3.0,4.0,4.0,True,False,False
23,300,-6,P,200,0.589216043574611,0.006317456906480441,0.152826859706071,0.000708907615012555,0.03728453910690319,0.003239030124556738,38.39,1.0,2.0,2.0,True,True,True
23,300,-6,S,200,0.3409949760731232,0.03920539744867402,0.1509749278627972,0.0005318599336923602,0.034987322358373936,0.002690509847987482,38.39,6.0,5.0,6.0,False,False,False
23,300,-6,SLTA,200,0.45970043541767475,0.017101595799166428,0.15281577727929235,0.0007659726125057687,0.037298348880462955,0.003175236218792532,38.39,4.0,3.0,1.0,False,True,True
23,300,-6,Std,200,0.5444892994720338,0.011577395948150179,0.15283522013328998,0.000706956425712906,0.03727494592231,0.003260602552768722,38.39,2.0,1.0,3.0,True,True,True
23,300,-4,K,200,0.4654924965288878,0.027906549441720198,0.15055710093038827,0.000627278268471632,0.03592759364958273,0.0027364113876207773,40.98,5.0,6.0,5.0,False,False,False
23,300,-4,M,200,0.5143156293653829,0.026093505959253492,0.1528276374202309,0.000747528695806914,0.036698693993683064,0.0033907732645012995,40.98,3.0,4.0,4.0,True,False,False
23,300,-4,P,200,0.594192749629405,0.0036514478680555536,0.15288479941098393,0.0007017089088822393,0.037362041868030944,0.0033956771660646873,40.98,1.0,2.0,3.0,True,True,True
23,300,-4,S,200,0.3547790428476042,0.03373598036253228,0.15084271645561337,0.00046495330584130643,0.03525121075469983,0.002739496043447314,40.98,6.0,5.0,6.0,False,False,False
23,300,-4,SLTA,200,0.47249081368057083,0.013377659156236248,0.1528643844142864,0.0007576967461713606,0.03777105432779341,0.003326962376407543,40.98,4.0,3.0,1.0,False,True,True
23,300,-4,Std,200,0.5615910410419859,0.006817336241530054,0.15289510412360266,0.000697051173712403,0.03738341277490185,0.003282352446831733,40.98,2.0,1.0,2.0,True,True,True
23,300,-2,K,200,0.47016292042346153,0.023223871296082325,0.15022287827016909,0.0005967931483085337,0.03598978694240103,0.002678963560277855,43.825,5.0,6.0,5.0,False,False,False
23,300,-2,M,200,0.5417494406555317,0.018376817230598634,0.15288713255346364,0.0007370192237206522,0.03692864240638149,0.0032948968982072983,43.825,3.0,4.0,4.0,True,False,False
23,300,-2,P,200,0.5959210752334106,0.002393923406192126,0.15293923940217727,0.0006909098881673152,0.03742083125919535,0.0032895706717165716,43.825,1.0,2.0,3.0,True,True,True
23,300,-2,S,200,0.36514807474144545,0.029720370961621844,0.15067900762495337,0.0004449965843216571,0.03592506102942511,0.0025193477956592255,43.825,6.0,5.0,6.0,False,False,False
23,300,-2,SLTA,200,0.4805512899209784,0.011513107323565244,0.15288927126740337,0.0007546890768960922,0.03759361801410709,0.003316743466150277,43.825,4.0,3.0,1.0,False,True,True
23,300,-2,Std,200,0.5719009004079169,0.004030282095449892,0.15295362711413552,0.0006911845584361327,0.03750397032845941,0.003218355180236867,43.825,2.0,1.0,2.0,True,True,True
23,300,0,K,200,0.4704978384688704,0.019383772436444166,0.1498620188999732,0.0005837113184527267,0.03648790526851935,0.002893119341084215,46.065,5.0,6.0,6.0,False,False,False
23,300,0,M,200,0.5631661830513746,0.012470316030321312,0.15295343268559555,0.0007055564884681166,0.03691792576191484,0.003250520673512131,46.065,3.0,3.0,4.0,True,True,False
23,300,0,P,200,0.59653867258166,0.0016060559552347304,0.15301934396064748,0.0006754286151946431,0.037577326375190456,0.0032525685260025336,46.065,1.0,2.0,2.0,True,True,True
23,300,0,S,200,0.3709313489196267,0.025729750363523127,0.15054310207550997,0.00044642993079526,0.03654332738806647,0.0027294213643114344,46.065,6.0,5.0,5.0,False,False,False
23,300,0,SLTA,200,0.48591132095965295,0.010577279770307304,0.15293185111765817,0.000732132698758658,0.037199087336451414,0.003332333855126849,46.065,4.0,4.0,3.0,False,False,True
23,300,0,Std,200,0.5782648432479129,0.0023552298804379737,0.15302634338808663,0.0006659000378791852,0.03762668820780228,0.003259498696810815,46.065,2.0,1.0,1.0,True,True,True
23,300,2,K,200,0.46994838230447294,0.01655803361154284,0.14960051251370513,0.000558959423159321,0.0371181115206006,0.0031093943975252663,48.43,5.0,6.0,4.0,False,False,False
23,300,2,M,200,0.5783669730359982,0.009284037417852676,0.15300262310620952,0.0006772434808739397,0.036897938526927604,0.003057402359254171,48.43,3.0,4.0,6.0,True,False,False
23,300,2,P,200,0.5966071627998379,0.0011890677371176376,0.1530790335224202,0.0006624640678259274,0.037607553412042485,0.0029778077561397097,48.43,1.0,2.0,2.0,True,True,True
23,300,2,S,200,0.37448388108412195,0.022993150511726932,0.1504307223794037,0.0004896070944070775,0.03711762872561781,0.002920484245103925,48.43,6.0,5.0,5.0,False,False,False
23,300,2,SLTA,200,0.4896165644988434,0.009914749470773343,0.15300417853452933,0.0007025690341864009,0.0371642586234977,0.003164663905661235,48.43,4.0,3.0,3.0,False,True,True
23,300,2,Std,200,0.5820108600937465,0.0014526383345564182,0.15308933823503895,0.0006585937559334835,0.03761658196682105,0.0030134224450154997,48.43,2.0,1.0,1.0,True,True,True
23,300,4,K,200,0.4693162273160943,0.01469277544879744,0.14949279910255828,0.0006231021970708767,0.037661935710299785,0.0032261364299605148,50.915,5.0,6.0,2.0,False,False,True
23,300,4,M,200,0.5888149959100337,0.006797282668158294,0.1530877828067191,0.000621275206029034,0.03679747927784336,0.0030496822462807815,50.915,2.0,4.0,6.0,True,False,False
23,300,4,P,200,0.5964814571170143,0.0008921928325462959,0.15315641608133074,0.0006135542339451345,0.03767752893651802,0.002949847233289018,50.915,1.0,2.0,1.0,True,True,True
23,300,4,S,200,0.376759593402568,0.020935977798272724,0.1504169179530654,0.0006207500831776832,0.03754415809902218,0.003248124512385954,50.915,6.0,5.0,4.0,False,False,False
23,300,4,SLTA,200,0.49201388256039974,0.009423783851663613,0.15309031037773882,0.0006847923647474562,0.0374640110238751,0.0031635962972669392,50.915,4.0,3.0,5.0,False,True,False
23,300,4,Std,200,0.5841613540993793,0.0008871870006778173,0.1531746923640885,0.0006059738695435221,0.03765164865013773,0.0030565707327551163,50.915,3.0,1.0,3.0,True,True,True
23,300,6,K,200,0.4687614442529686,0.01274309863412609,0.14952740738267406,0.0007110384820051193,0.03784419528405936,0.003691239014390159,53.59,5.0,6.0,1.0,False,False,True
23,300,6,M,200,0.5958421618773262,0.0051231592179109,0.153186941362107,0.0005810900468227858,0.03684542834266743,0.0029568687283008854,53.59,2.0,3.0,6.0,True,True,False
